GSM5264827_Glu_1_Mito_mRNA.noDups.Asite_31to33_M	GSM5264827_Glu_1_Mito_mRNA.noDups.Asite_31to33_P	GSM5264828_Glu_2_Mito_mRNA.noDups.Asite_31to33_M	GSM5264828_Glu_2_Mito_mRNA.noDups.Asite_31to33_P	GSM5264829_NT4_1_Mito_mRNA.noDups.Asite_31to34_M	GSM5264829_NT4_1_Mito_mRNA.noDups.Asite_31to34_P	GSM5264830_NonDiff_1_Mito_mRNA.noDups.Asite_31to33_M	GSM5264830_NonDiff_1_Mito_mRNA.noDups.Asite_31to33_P	GSM5264831_NonDiff_2_Mito_mRNA.noDups.Asite_31to33_M	GSM5264831_NonDiff_2_Mito_mRNA.noDups.Asite_31to33_P	GSM5264832_NonDiff5_1_Mito_mRNA.noDups.Asite_31to33_M	GSM5264832_NonDiff5_1_Mito_mRNA.noDups.Asite_31to33_P	GSM5264833_NonDiff5_2_Mito_mRNA.noDups.Asite_31to33_M	GSM5264833_NonDiff5_2_Mito_mRNA.noDups.Asite_31to33_P	GSM5264834_Diff_2d_1_Mito_mRNA.noDups.Asite_31to33_M	GSM5264834_Diff_2d_1_Mito_mRNA.noDups.Asite_31to33_P	GSM5264835_Diff_2d_2_Mito_mRNA.noDups.Asite_31to33_M	GSM5264835_Diff_2d_2_Mito_mRNA.noDups.Asite_31to33_P	GSM5264836_H_1_6_Mito_mRNA.noDups.Asite_33to35_M	GSM5264836_H_1_6_Mito_mRNA.noDups.Asite_33to35_P	GSM5264837_H_2_6_Mito_mRNA.noDups.Asite_33to35_M	GSM5264837_H_2_6_Mito_mRNA.noDups.Asite_33to35_P	GSM5264838_HM_1_6_Mito_mRNA.noDups.Asite_33to35_M	GSM5264838_HM_1_6_Mito_mRNA.noDups.Asite_33to35_P	GSM5264839_HM_2_6_Mito_mRNA.noDups.Asite_33to35_M	GSM5264839_HM_2_6_Mito_mRNA.noDups.Asite_33to35_P	GSM5264840_Hela_IP_8U_1_Mito_mRNA.Asite_33to35_M	GSM5264840_Hela_IP_8U_1_Mito_mRNA.Asite_33to35_P	GSM5264841_Hela_IP_8U_2_Mito_mRNA.Asite_33to35_M	GSM5264841_Hela_IP_8U_2_Mito_mRNA.Asite_33to35_P	GSM5264842_WT1_2_Mito_mRNA.noDups.Asite_32to34_M	GSM5264842_WT1_2_Mito_mRNA.noDups.Asite_32to34_P	GSM5264843_WT2_1_Mito_mRNA.noDups.Asite_32to34_M	GSM5264843_WT2_1_Mito_mRNA.noDups.Asite_32to34_P	GSM5264844_WT2_2_Mito_mRNA.noDups.Asite_32to34_M	GSM5264844_WT2_2_Mito_mRNA.noDups.Asite_32to34_P
0	2	0	3	0	11	0	0	0	0	0	4	0	3	0	1	0	0	0	52	0	52	0	146	0	2	0	10	0	37	0	64	0	87	0	56
0	4	0	15	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	8	0	5	0	18	0	0	0	11	0	0	0	9	0	11	0	9
0	11	0	33	0	5	0	1	0	0	0	2	0	1	0	1	0	0	0	15	0	17	0	40	0	1	0	0	0	14	0	17	0	19	0	29
0	2	0	3	0	9	0	1	0	1	0	0	0	0	0	0	0	0	0	10	0	5	0	27	0	0	0	22	0	18	0	25	0	12	0	14
0	0	0	3	0	7	0	0	0	0	0	0	0	1	0	0	0	0	0	21	0	9	0	42	0	0	0	0	0	2	0	26	0	23	0	22
0	5	0	18	0	3	0	1	0	0	0	0	0	4	0	0	0	0	0	22	0	10	0	63	0	0	0	15	0	0	0	31	0	20	0	16
0	1	0	5	0	12	0	0	0	0	0	0	0	0	0	2	0	0	0	31	0	20	0	83	0	0	0	0	0	0	0	25	0	6	0	19
0	1	0	5	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	17	0	11	0	29	0	0	0	0	0	46	0	10	0	8	0	7
0	2	0	10	0	10	0	1	0	0	0	0	0	5	0	2	0	0	0	55	0	63	0	117	0	1	0	28	0	0	0	8	0	3	0	4
0	0	0	15	0	2	0	0	0	0	0	0	0	2	0	1	0	0	0	38	0	50	0	76	0	4	0	37	0	0	0	5	0	3	0	3
0	1	0	3	0	5	0	0	0	1	0	1	0	5	0	1	0	0	0	24	0	20	0	35	0	0	0	0	0	25	0	36	0	14	0	28
0	25	0	54	0	5	0	2	0	1	0	5	0	17	0	2	0	1	0	48	0	48	0	74	0	2	0	4	0	51	0	100	0	55	0	52
0	3	0	7	0	3	0	2	0	1	0	1	0	1	0	1	0	0	0	10	0	13	0	26	0	1	0	0	0	0	0	8	0	6	0	8
0	15	0	28	0	9	0	0	0	1	0	3	0	6	0	1	0	0	0	29	0	16	0	40	0	6	0	12	0	101	0	25	0	11	0	10
0	44	0	92	0	21	0	5	0	0	0	11	0	10	0	0	0	0	0	64	0	61	0	95	0	12	0	122	0	113	0	113	0	23	0	21
0	5	0	24	0	12	0	2	0	1	0	8	0	9	0	0	0	1	0	24	0	62	1	61	0	12	0	71	0	133	0	21	0	9	0	10
0	20	0	48	0	12	0	4	0	0	0	5	0	6	0	1	0	0	0	28	0	40	0	34	0	21	0	107	0	404	0	60	0	24	0	45
0	41	0	118	0	16	0	8	0	4	0	10	0	19	0	2	0	0	0	65	0	232	0	127	0	51	0	396	0	579	0	91	0	80	0	71
0	3	0	4	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	15	0	48	0	35	0	1	0	30	0	31	0	19	0	14	0	13
0	10	0	36	0	6	0	0	0	0	0	2	0	2	0	0	0	0	0	13	0	33	0	30	0	3	0	21	0	20	0	25	0	23	0	11
0	15	0	79	0	5	0	6	0	1	0	7	0	10	0	0	0	0	0	44	0	91	0	109	0	4	0	46	0	70	0	64	0	56	0	63
0	1	0	4	0	7	0	0	0	0	0	2	0	5	0	0	0	0	0	33	0	33	0	50	0	4	0	122	0	104	0	27	0	64	0	65
0	8	0	9	0	6	0	1	0	0	0	1	0	2	1	1	0	0	0	42	0	73	0	106	0	6	0	52	0	41	0	45	0	74	0	58
0	8	0	33	0	9	0	0	0	3	0	5	0	8	0	4	0	0	0	46	0	96	0	188	0	10	0	200	0	111	0	69	1	55	0	70
0	0	0	10	0	0	0	1	0	0	0	3	0	4	0	1	0	0	0	37	0	38	0	90	0	3	0	99	0	101	0	36	0	64	0	44
0	7	0	28	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	10	0	19	0	58	0	3	0	47	0	81	0	62	0	96	0	130
0	6	0	55	0	9	0	2	0	1	0	6	0	7	0	0	0	0	0	46	0	88	0	124	0	11	0	88	0	33	0	92	0	106	0	106
0	6	0	14	0	3	0	1	0	0	0	2	0	5	0	0	0	0	0	8	0	17	0	21	0	3	0	92	0	120	0	10	0	14	0	17
0	1	0	2	0	2	0	1	0	0	0	3	0	0	0	0	0	0	0	7	0	11	0	22	0	4	0	102	0	156	0	7	0	16	0	22
0	7	0	32	0	4	0	1	0	0	0	10	0	20	0	1	0	0	0	21	0	23	0	28	0	16	0	137	0	138	0	13	0	27	0	21
0	1	0	9	0	1	0	3	0	1	0	2	0	9	0	1	0	0	0	8	0	6	0	10	0	2	0	42	0	77	0	1	0	7	0	6
0	1	0	13	0	0	0	0	0	0	0	3	0	1	0	2	0	0	0	3	0	1	0	11	0	3	0	23	0	43	0	7	0	6	0	10
0	8	0	23	0	3	0	1	0	0	0	3	0	3	0	0	0	0	0	51	0	42	0	68	0	5	0	198	0	157	1	15	0	18	0	22
0	3	0	13	0	3	0	1	0	0	0	5	0	10	0	0	0	0	0	16	3	30	0	45	0	6	0	27	0	28	0	14	0	12	1	14
0	0	0	8	0	2	0	1	0	1	0	2	0	6	0	0	0	1	0	17	0	37	0	23	0	13	0	96	0	348	0	10	0	23	0	16
0	9	0	33	0	8	0	6	0	0	0	10	0	12	0	2	0	0	0	39	0	89	0	63	0	34	0	57	0	212	0	5	0	23	0	11
0	4	0	8	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	16	0	43	1	26	0	10	0	100	0	109	0	9	0	8	0	13
0	7	0	9	0	0	0	1	0	2	0	3	0	4	0	1	0	0	1	118	0	166	0	139	0	55	0	581	0	1094	0	27	0	18	0	12
0	20	0	45	0	2	0	2	0	0	0	5	0	10	0	1	0	0	0	132	0	236	0	171	0	65	0	395	0	518	0	21	0	11	0	9
0	77	0	152	0	4	0	8	0	5	0	33	0	44	0	9	0	1	0	278	0	683	0	453	0	215	0	1166	0	1636	0	74	0	48	0	38
0	9	0	21	0	14	0	3	0	1	0	29	0	39	0	0	0	0	0	238	0	387	0	343	0	99	0	656	0	534	1	90	0	78	0	95
0	16	0	27	0	11	0	11	0	9	0	33	0	47	0	2	0	2	0	150	0	349	0	314	0	71	0	410	0	712	0	174	0	248	0	212
0	2	0	13	0	7	0	3	0	1	0	12	0	19	0	6	0	0	0	256	0	456	0	471	0	41	0	587	0	630	0	133	0	120	0	118
0	5	0	2	0	7	0	0	0	1	0	5	0	3	0	1	0	0	0	29	0	37	0	58	0	4	0	107	0	98	1	19	0	24	0	23
0	13	0	47	0	9	0	4	0	2	0	8	0	15	0	3	0	0	0	19	0	32	0	72	0	1	0	86	0	43	0	29	0	13	0	13
0	0	0	6	0	1	0	0	0	0	0	3	0	12	0	1	0	0	0	19	1	27	0	49	0	3	0	14	0	22	0	37	0	17	0	19
0	5	0	23	0	11	0	2	0	0	0	7	0	22	0	0	0	0	0	112	0	127	1	194	0	12	0	82	0	300	0	119	0	60	0	62
0	8	0	26	0	5	0	0	0	0	0	13	0	14	0	1	0	0	0	101	1	121	3	217	0	10	0	151	0	117	0	114	1	63	0	74
0	0	0	1	0	3	0	0	0	0	0	3	0	4	0	0	0	0	0	25	2	34	0	45	0	6	0	31	0	44	0	31	0	37	0	27
0	3	0	9	0	5	0	1	0	0	0	4	0	18	0	1	0	0	0	42	1	59	0	85	0	9	0	57	0	71	0	73	1	92	0	73
0	10	0	42	0	7	0	1	0	1	0	13	0	11	0	1	0	0	0	119	0	176	0	203	0	32	0	157	0	346	0	54	0	88	0	77
0	0	0	6	0	5	0	1	0	0	0	4	0	8	0	2	0	0	0	20	0	31	0	51	0	3	0	73	0	141	0	17	0	31	0	26
0	49	0	125	0	14	0	3	0	3	0	21	0	52	0	8	0	0	0	40	0	69	0	76	0	6	0	113	0	45	0	75	0	106	0	91
0	24	0	101	0	8	0	4	0	1	0	14	0	30	0	4	0	0	0	85	0	119	0	161	0	9	0	237	0	316	0	55	0	69	0	74
0	4	0	3	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	6	0	16	0	15	0	1	0	2	0	14	0	4	0	5	0	5
0	4	0	11	0	3	0	0	0	0	0	2	0	6	0	0	0	0	0	16	0	37	0	36	0	11	0	113	0	60	0	8	0	9	0	10
0	58	0	83	0	9	0	8	0	1	0	24	0	32	0	6	0	2	0	136	0	172	0	185	0	67	0	277	0	771	0	44	0	42	0	57
0	15	0	44	0	7	0	2	0	1	0	4	0	7	0	0	0	0	0	53	0	69	0	94	0	26	0	270	0	291	0	9	0	10	0	13
0	17	0	79	0	1	0	1	0	0	0	7	0	23	0	1	0	0	0	35	0	27	0	109	0	8	0	146	0	167	0	14	0	8	0	7
0	163	0	399	0	20	0	19	0	10	0	76	0	131	0	21	0	2	0	113	0	62	0	192	0	7	0	429	0	657	0	106	0	70	0	90
0	62	0	239	0	42	0	20	0	4	0	150	0	251	0	10	0	2	0	289	0	186	0	578	0	18	0	386	0	508	0	292	0	238	0	232
0	28	0	83	0	29	0	8	0	6	0	113	0	200	0	15	0	0	0	130	0	95	0	300	0	8	0	442	0	298	0	213	0	280	0	301
0	50	0	200	0	44	0	13	0	3	0	133	0	237	0	6	0	0	0	664	0	529	0	1887	0	43	0	2021	0	1561	0	746	0	861	0	905
0	8	0	24	0	14	0	2	0	0	0	64	0	95	0	0	0	1	0	450	0	234	0	888	0	25	0	1630	0	1706	0	332	0	436	0	448
0	3	0	2	0	1	0	0	0	0	0	10	0	11	0	0	0	0	0	35	0	31	0	122	0	7	0	298	0	304	0	36	0	48	0	55
0	48	0	124	0	15	0	7	0	3	0	30	0	81	0	3	0	0	0	126	0	110	0	321	0	9	0	518	0	634	0	113	0	92	0	90
0	7	0	12	0	10	0	1	0	0	0	23	0	37	0	0	0	1	0	107	0	160	0	249	0	7	0	363	0	475	0	54	0	109	0	117
0	15	0	61	0	11	0	5	0	4	0	82	0	167	0	4	0	0	0	94	0	128	0	184	0	7	0	618	0	924	0	316	0	605	0	635
0	0	0	6	0	12	0	0	0	0	0	13	0	33	0	0	0	0	0	296	0	628	0	683	0	25	0	1509	0	2361	0	320	0	659	0	666
0	1	0	0	0	0	0	0	0	0	0	8	0	4	0	0	0	0	0	23	0	42	0	49	0	1	0	74	0	135	0	23	0	75	0	61
0	28	0	47	0	15	0	4	0	0	0	21	0	25	0	0	0	1	0	38	0	49	0	81	0	5	0	18	0	186	0	40	0	72	0	95
0	36	0	73	0	9	0	0	0	1	0	18	0	39	0	1	0	1	0	96	0	115	0	135	0	5	0	243	0	194	0	52	0	40	0	50
0	2	0	8	0	5	0	0	0	0	0	7	0	14	0	0	0	0	0	11	0	22	0	29	0	1	0	56	0	90	0	7	0	3	0	10
0	15	0	36	0	6	0	0	0	0	0	6	0	8	0	0	0	1	0	111	0	101	0	112	0	44	0	508	0	702	0	22	0	29	0	41
0	181	0	679	0	15	0	12	0	4	0	65	0	150	0	11	0	5	0	193	0	176	0	264	0	154	0	1339	0	1840	0	43	0	42	0	34
0	39	0	97	0	27	0	4	0	4	0	93	0	173	0	7	0	0	0	289	0	286	0	310	0	113	0	1784	0	1865	0	71	0	54	0	69
0	136	0	164	0	14	0	5	0	4	0	73	0	153	0	14	0	4	0	59	0	77	0	85	0	46	0	446	0	577	0	70	0	61	0	84
0	63	0	104	0	9	0	4	0	1	0	65	0	141	0	8	0	0	0	410	0	616	0	567	0	136	0	2035	0	3004	0	114	0	65	0	100
0	3	0	10	0	2	0	1	0	3	0	19	0	25	0	0	0	1	0	44	0	81	0	67	0	12	0	139	0	191	0	13	0	6	0	7
0	4	0	3	0	2	0	0	0	0	0	4	0	5	0	0	0	0	0	41	0	86	0	115	0	7	0	188	0	328	0	30	0	29	0	20
0	46	0	152	0	8	0	4	0	0	0	20	0	46	0	3	0	0	0	52	0	123	0	131	0	8	0	202	0	236	0	70	0	24	0	22
0	11	0	36	0	6	0	5	0	1	0	20	0	54	0	8	0	0	0	68	0	94	0	124	0	9	0	98	0	183	0	89	0	47	0	53
0	21	0	45	0	7	0	8	0	0	0	36	0	70	0	1	0	1	0	290	0	166	0	354	0	44	0	197	0	224	0	92	0	54	0	63
0	6	0	29	0	9	0	2	0	3	0	29	0	50	0	2	0	3	0	142	0	90	0	145	0	33	0	93	0	191	0	14	0	13	1	15
0	4	0	8	0	0	0	0	0	1	0	4	0	5	0	1	0	0	0	9	0	7	0	9	0	3	0	0	0	1	0	1	0	4	0	3
0	0	0	3	0	2	0	0	0	0	0	2	0	2	0	0	0	0	0	10	1	40	2	44	0	18	0	158	0	260	0	2	0	2	0	0
0	3	0	31	0	5	0	5	0	0	0	22	0	45	0	2	0	0	0	47	0	128	1	75	0	21	0	150	0	574	0	19	0	5	0	14
0	2	0	3	0	4	0	0	0	0	0	10	0	19	0	1	0	0	0	41	0	199	0	117	0	4	0	72	0	356	0	23	0	22	0	25
0	0	0	2	0	5	0	0	0	0	0	10	0	21	0	1	0	0	0	6	0	7	0	14	0	0	0	31	0	0	0	24	0	14	0	23
0	1	0	10	0	3	0	3	0	0	0	16	0	19	0	4	0	0	0	18	0	28	0	23	0	1	0	104	0	240	0	14	0	21	0	22
0	1	0	1	0	1	0	0	0	0	0	2	0	4	0	0	0	0	0	11	0	16	0	10	0	5	0	43	0	99	0	5	0	8	0	7
0	1	0	1	0	1	0	0	0	1	0	6	0	10	0	1	0	0	0	9	0	22	0	5	0	4	0	6	0	12	0	2	0	6	0	2
0	20	0	41	0	2	0	3	0	0	0	11	0	21	0	2	0	0	0	3	0	12	0	6	0	1	0	10	0	12	0	4	0	1	0	3
0	3	0	4	0	0	0	0	0	0	0	1	0	4	0	1	0	0	0	9	0	43	0	23	0	4	0	15	0	50	0	6	0	7	0	2
0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	42	0	103	0	54	0	19	0	186	0	290	0	1	0	22	0	20
0	5	0	4	0	0	0	0	0	0	0	7	0	11	0	0	0	0	0	50	0	155	0	66	0	29	0	249	0	319	0	29	0	15	0	19
0	2	0	4	0	4	0	0	0	0	0	12	0	22	0	0	0	0	0	12	0	49	0	19	0	17	0	173	0	209	0	9	0	12	0	20
0	6	0	2	0	2	0	0	0	0	0	1	0	7	0	0	0	0	0	18	0	53	0	31	0	70	0	559	0	1072	0	5	0	21	0	23
0	23	0	33	0	0	0	2	0	1	0	11	0	12	0	0	0	0	0	3	0	28	0	30	0	10	0	47	0	154	0	12	0	5	0	9
0	6	0	8	0	3	0	0	0	0	0	7	0	16	0	0	0	0	0	45	0	55	0	29	0	19	0	134	0	297	0	18	0	10	0	6
0	22	0	24	0	2	0	2	0	2	0	1	0	7	0	3	0	0	0	21	0	24	0	33	0	6	0	82	0	7	0	4	0	3	0	4
0	35	0	62	0	0	0	1	0	2	0	11	0	15	0	3	0	1	0	15	0	28	0	41	0	8	0	64	0	77	0	6	0	10	0	7
0	9	0	11	0	4	0	3	0	1	0	2	0	6	0	1	0	0	0	52	0	19	0	48	0	3	0	16	0	31	0	8	0	7	0	10
0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	10	0	8	0	17	0	1	0	27	0	19	0	8	0	4	0	2
0	4	0	20	0	2	0	0	0	1	0	1	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	7	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	8	0	7	0	2	0	0	0	0	0	14	0	26	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	13	0	13
0	2	0	8	0	26	0	0	0	0	0	38	0	71	0	0	0	0	0	258	0	39	0	69	0	1	0	16	0	0	0	1	0	176	0	183
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
